0.0,135.91142400000004
0.009999999999999953,159.2325888
0.019999999999999962,135.91142400000004
0.02999999999999997,174.67706880000003
0.03999999999999998,143.63366400000004
0.04999999999999999,135.91142400000004
0.05999999999999997,120.31249920000002
0.06999999999999998,174.67706880000003
0.07999999999999999,166.95482880000003
0.08999999999999997,174.67706880000003
0.09999999999999998,166.95482880000003
0.10999999999999999,182.55375360000002
0.11999999999999997,120.31249920000002
0.12999999999999998,182.55375360000002
0.13999999999999999,205.72047360000002
0.14999999999999997,96.99133440000001
0.15999999999999998,159.2325888
0.16999999999999998,190.2759936
0.18,446.49991680000005
0.18999999999999997,485.4200064000001
0.19999999999999998,912.6143232000001
0.20999999999999996,1013.6212224
0.21999999999999997,1075.708032
0.22999999999999998,1099.0291968000001
0.24,1075.708032
0.24999999999999997,1075.708032
0.26,1029.0657024
0.26999999999999996,1029.0657024
0.27999999999999997,1075.708032
0.29,1029.0657024
0.3,1052.3868672
0.31,1044.6646272
0.31999999999999995,1067.9857920000002
0.32999999999999996,1052.3868672
0.33999999999999997,1075.708032
0.35,1013.6212224
0.36,1052.3868672
0.37,982.5778176000001
0.38,1044.6646272
0.39,1005.7445376000002
0.39999999999999997,1083.430272
0.41,1114.4736768
0.42,1091.3069568
0.43,1130.0726016
0.43999999999999995,1060.1091072000002
0.44999999999999996,1083.430272
0.45999999999999996,1122.3503616
0.47,1114.4736768
0.48,1130.0726016
0.49,1145.6715264
0.5,1145.6715264
0.51,1153.3937664
0.52,1161.1160064000003
0.53,1137.7948416000002
0.54,1122.3503616
0.55,1153.3937664
0.56,1145.6715264
0.5700000000000001,1184.4371712
0.58,1176.7149312
0.59,1153.3937664
0.6,1130.0726016
0.61,1200.036096
0.62,1168.8382464000003
0.63,1184.4371712
0.6399999999999999,1168.8382464000003
0.6499999999999999,1192.1594112
0.6599999999999999,1184.4371712
0.6699999999999999,1184.4371712
0.6799999999999999,1223.3572608000002
0.69,1176.7149312
0.7,1215.4805760000002
0.71,1215.4805760000002
0.72,1207.758336
0.73,1200.036096
0.74,1231.0795008000002
0.75,1215.4805760000002
0.76,1238.8017408000003
0.77,1207.758336
0.78,1238.8017408000003
0.79,1223.3572608000002
0.8,1207.758336
0.81,1254.4006656000001
0.8200000000000001,1238.8017408000003
0.8300000000000001,1238.8017408000003
0.8400000000000001,1200.036096
0.8500000000000001,1238.8017408000003
0.8599999999999999,1254.4006656000001
0.8699999999999999,1254.4006656000001
0.8799999999999999,1238.8017408000003
0.8899999999999999,1231.0795008000002
0.8999999999999999,1215.4805760000002
0.9099999999999999,1254.4006656000001
0.9199999999999999,1262.1229056000002
0.9299999999999999,1277.7218304000003
0.94,1254.4006656000001
0.95,1254.4006656000001
0.96,1231.0795008000002
0.97,1285.4440704000003
0.98,1269.8451456
0.99,1254.4006656000001
1.0,1277.7218304000003
1.01,1293.1663104000002
1.02,1262.1229056000002
1.03,1308.7652352000002
1.04,1269.8451456
1.05,1285.4440704000003
1.06,1277.7218304000003
1.07,1285.4440704000003
1.08,1293.1663104000002
1.09,1293.1663104000002
1.1,1300.8885504000002
1.1099999999999999,1324.2097152000003
1.1199999999999999,1293.1663104000002
1.13,1285.4440704000003
1.14,1277.7218304000003
1.15,1316.4874752000003
1.16,1308.7652352000002
1.17,1300.8885504000002
1.18,1293.1663104000002
1.19,1277.7218304000003
1.2,1285.4440704000003
1.21,1308.7652352000002
1.22,1277.7218304000003
1.23,1324.2097152000003
1.24,1285.4440704000003
1.25,1324.2097152000003
1.26,1285.4440704000003
1.27,1300.8885504000002
1.28,1324.2097152000003
1.29,1308.7652352000002
1.3,1316.4874752000003
1.31,1316.4874752000003
1.32,1308.7652352000002
1.33,1300.8885504000002
1.34,1308.7652352000002
1.35,1316.4874752000003
1.36,1347.5308800000003
1.37,1332.0864000000001
1.3800000000000001,1324.2097152000003
1.3900000000000001,1324.2097152000003
1.4000000000000001,1324.2097152000003
1.4100000000000001,1324.2097152000003
1.42,1347.5308800000003
1.43,1324.2097152000003
1.44,1363.1298048000003
1.45,1363.1298048000003
1.46,1332.0864000000001
1.47,1355.25312
1.48,1355.25312
1.49,1316.4874752000003
1.5,1347.5308800000003
1.51,1339.80864
1.52,1370.8520448000002
1.53,1332.0864000000001
1.54,1394.1732096
1.55,1394.1732096
1.56,1409.6176896000002
1.57,1417.4943744000002
1.58,1355.25312
1.59,1332.0864000000001
1.6,1363.1298048000003
1.61,1363.1298048000003
1.62,1347.5308800000003
1.6300000000000001,1378.5742848
1.6400000000000001,1378.5742848
1.6500000000000001,1378.5742848
1.6600000000000001,1386.4509696
1.67,1355.25312
1.68,1370.8520448000002
1.69,1401.8954496000001
1.7,1363.1298048000003
1.71,1370.8520448000002
1.72,1394.1732096
1.73,1386.4509696
1.74,1394.1732096
1.75,1409.6176896000002
1.76,1409.6176896000002
1.77,1386.4509696
1.78,1363.1298048000003
1.79,1378.5742848
1.8,1370.8520448000002
1.81,1409.6176896000002
1.82,1378.5742848
1.83,1401.8954496000001
1.84,1378.5742848
1.85,1386.4509696
1.86,1355.25312
1.87,1355.25312
1.8800000000000001,1347.5308800000003
1.8900000000000001,1378.5742848
1.9000000000000001,1378.5742848
1.9100000000000001,1355.25312
1.92,1378.5742848
1.93,1394.1732096
1.94,1370.8520448000002
1.95,1378.5742848
1.96,1370.8520448000002
1.97,1347.5308800000003
1.98,1332.0864000000001
1.99,1363.1298048000003
2.0,1332.0864000000001
2.01,1355.25312
2.02,1347.5308800000003
2.03,1347.5308800000003
2.04,1332.0864000000001
2.05,1347.5308800000003
2.06,1324.2097152000003
2.07,1324.2097152000003
2.08,1347.5308800000003
2.09,1347.5308800000003
2.1,1324.2097152000003
2.11,1355.25312
2.12,1332.0864000000001
2.13,1339.80864
2.14,1363.1298048000003
2.15,1324.2097152000003
2.16,1316.4874752000003
2.17,1316.4874752000003
2.1799999999999997,1324.2097152000003
2.19,1347.5308800000003
2.1999999999999997,1324.2097152000003
2.21,1355.25312
2.2199999999999998,1316.4874752000003
