0.01,0.497
0.02,0.501
0.03,0.491
0.04,0.482
0.05,0.477
0.06,0.476
0.07,0.475
0.08,0.474
0.09,0.472
0.1,0.47
0.11,0.469
0.12,0.468
0.13,0.466
0.14,0.465
0.15,0.464
0.16,0.462
0.17,0.461
0.18,0.46
0.19,0.459
0.2,0.458
0.21,0.457
0.22,0.456
0.23,0.455
0.24,0.455
0.25,0.454
0.26,0.453
0.27,0.453
0.28,0.452
0.29,0.452
0.3,0.451
0.31,0.451
0.32,0.451
0.33,0.451
0.34,0.451
0.35,0.451
0.36,0.451
0.37,0.451
0.38,0.451
0.39,0.452
0.4,0.452
0.41,0.452
0.42,0.452
0.43,0.452
0.44,0.452
0.45,0.452
0.46,0.453
0.47,0.453
0.48,0.453
0.49,0.453
0.5,0.453
0.51,0.453
0.52,0.453
0.53,0.453
0.54,0.454
0.55,0.454
0.56,0.454
0.57,0.454
0.58,0.454
0.59,0.454
0.6,0.454
0.61,0.455
0.62,0.455
0.63,0.456
0.64,0.456
0.65,0.457
0.66,0.457
0.67,0.458
0.68,0.458
0.69,0.459
0.7,0.459
0.71,0.46
0.72,0.46
0.73,0.46
0.74,0.461
0.75,0.461
0.76,0.462
0.77,0.462
0.78,0.463
0.79,0.463
0.8,0.464
0.81,0.464
0.82,0.465
0.83,0.465
0.84,0.465
0.85,0.466
0.86,0.466
0.87,0.467
0.88,0.467
0.89,0.468
0.9,0.468
0.91,0.471
0.92,0.481
0.93,0.518
0.94,0.577
0.95,0.636
0.96,0.695
0.97,0.754
0.98,0.813
0.99,0.872
1,0.931
